tweetcreatedts,username,location,retweetcount,text,hashtags
2021-07-06 23:19:52,AdolfWinn,SOERABAIA,0,@geloraco @erna_st PPKM.. Petugas Pedagang Kembali Mumet,[]
2021-07-06 23:19:48,Kimberley20101,,5,"Bagaimana covid mau ga makin menggila jika dalam PPKM Darurat masih ada ‘pengecualian’. 

Ada sebuah ‘kuasa’ yang mencengkeram kuat negeri ini hingga sekelas presiden dan DPR saja tidak berdaya. Bahkan untuk sekedar protes. 

#IndonesiaKolaps https://t.co/kzHoTw8ch6","[{'text': 'IndonesiaKolaps', 'indices': [226, 242]}]"
2021-07-06 23:19:46,Bimo_kelana,"Lumajang, Indonesia",0,"Jersey printing Satuan desain custom bs krm slrh Indonesia 082228124999
#jerseyracing #jerseypencaksilat #jerseymerpati #jerseylayangan #bali #jerseybadminton #jerseyvolly #jersegaming #jerseyfutsal #ina #kaosracing #Jersey #PPKM https://t.co/1RgThxMq1p","[{'text': 'jerseyracing', 'indices': [72, 85]}, {'text': 'jerseypencaksilat', 'indices': [86, 104]}, {'text': 'jerseymerpati', 'indices': [105, 119]}, {'text': 'jerseylayangan', 'indices': [120, 135]}, {'text': 'bali', 'indices': [136, 141]}, {'text': 'jerseybadminton', 'indices': [142, 158]}, {'text': 'jerseyvolly', 'indices': [159, 171]}, {'text': 'jersegaming', 'indices': [172, 184]}, {'text': 'jerseyfutsal', 'indices': [185, 198]}, {'text': 'ina', 'indices': [199, 203]}, {'text': 'kaosracing', 'indices': [204, 215]}, {'text': 'Jersey', 'indices': [216, 223]}, {'text': 'PPKM', 'indices': [224, 229]}]"
2021-07-06 23:19:44,jichunwook,Singosari,0,@3skalalala @BMawarda Yo mari PPKM ndang nang Bromo yoookk,[]
2021-07-06 23:19:38,mediablitar,Blitar Jawa Timur,0,"Pedagang Coba Mengulur Waktu Tutup, Pada Pelaksaaan PPKM Darurat di Kota Blitar.
https://t.co/RcbUlrWtkI",[]
2021-07-06 23:19:37,HumasKss,Pulau Tidung,0,"PPKM Mikro, Polres Kepulauan Seribu bersama Tiga Pilar melakukan pendisiplinan protokol kesehatan terkait masker dengan mengadakan Ops Yustisi Gabungan. Rabu (07/07/2021).

#PPKMdarurat
#PPKMmikro
#ayopakaimasker
#nyokkitavaksin
#kampungtangguhjaya
#polreskepulauanseribu https://t.co/1GobHchLop","[{'text': 'PPKMdarurat', 'indices': [173, 185]}, {'text': 'PPKMmikro', 'indices': [186, 196]}, {'text': 'ayopakaimasker', 'indices': [197, 212]}, {'text': 'nyokkitavaksin', 'indices': [213, 228]}, {'text': 'kampungtangguhjaya', 'indices': [229, 248]}, {'text': 'polreskepulauanseribu', 'indices': [249, 271]}]"
2021-07-06 23:19:37,Bimo_kelana,"Lumajang, Indonesia",0,"Jersey printing Satuan desain custom bs krm slrh Indonesia 082228124999
#jerseyracing #jerseypencaksilat #jerseymerpati #jerseylayangan #bali #jerseybadminton #jerseyvolly #jersegaming #jerseyfutsal #ina #kaosracing #Jersey #PPKM https://t.co/ghUwH5p1Jf","[{'text': 'jerseyracing', 'indices': [72, 85]}, {'text': 'jerseypencaksilat', 'indices': [86, 104]}, {'text': 'jerseymerpati', 'indices': [105, 119]}, {'text': 'jerseylayangan', 'indices': [120, 135]}, {'text': 'bali', 'indices': [136, 141]}, {'text': 'jerseybadminton', 'indices': [142, 158]}, {'text': 'jerseyvolly', 'indices': [159, 171]}, {'text': 'jersegaming', 'indices': [172, 184]}, {'text': 'jerseyfutsal', 'indices': [185, 198]}, {'text': 'ina', 'indices': [199, 203]}, {'text': 'kaosracing', 'indices': [204, 215]}, {'text': 'Jersey', 'indices': [216, 223]}, {'text': 'PPKM', 'indices': [224, 229]}]"
2021-07-06 23:19:27,Budi30059535,Jakarta Capital Region,0,"Sidak, Tindak, Tegas dan Terukur kepada perusahaan besar yang melanggar PPKM, tak peduli siapapun pemiliknya. Beda sama yang menindak rakyat kecil yg tak berdaya. Katanya Humanis tapi bahan makanan warteg ikut diangkut. Ambyar🥴🥴 https://t.co/fCpnjbDMeL",[]
2021-07-06 23:19:23,Bimo_kelana,"Lumajang, Indonesia",0,"Jersey printing Satuan desain custom bs krm slrh Indonesia 082228124999
#jerseyracing #jerseypencaksilat #jerseymerpati #jerseylayangan #bali #jerseybadminton #jerseyvolly #jersegaming #jerseyfutsal #ina #kaosracing #Jersey #PPKM https://t.co/8fqo6ZB6VL","[{'text': 'jerseyracing', 'indices': [72, 85]}, {'text': 'jerseypencaksilat', 'indices': [86, 104]}, {'text': 'jerseymerpati', 'indices': [105, 119]}, {'text': 'jerseylayangan', 'indices': [120, 135]}, {'text': 'bali', 'indices': [136, 141]}, {'text': 'jerseybadminton', 'indices': [142, 158]}, {'text': 'jerseyvolly', 'indices': [159, 171]}, {'text': 'jersegaming', 'indices': [172, 184]}, {'text': 'jerseyfutsal', 'indices': [185, 198]}, {'text': 'ina', 'indices': [199, 203]}, {'text': 'kaosracing', 'indices': [204, 215]}, {'text': 'Jersey', 'indices': [216, 223]}, {'text': 'PPKM', 'indices': [224, 229]}]"
2021-07-06 23:19:18,ulfaagustiya_,"Jawa Tengah, Indonesia",0,PPKM OVERACTING.,[]
2021-07-06 23:19:15,Bimo_kelana,"Lumajang, Indonesia",0,"Jersey printing Satuan desain custom bs krm slrh Indonesia 082228124999
#jerseyracing #jerseypencaksilat #jerseymerpati #jerseylayangan #bali #jerseybadminton #jerseyvolly #jersegaming #jerseyfutsal #ina #kaosracing #Jersey #PPKM https://t.co/MhprUYNAvp","[{'text': 'jerseyracing', 'indices': [72, 85]}, {'text': 'jerseypencaksilat', 'indices': [86, 104]}, {'text': 'jerseymerpati', 'indices': [105, 119]}, {'text': 'jerseylayangan', 'indices': [120, 135]}, {'text': 'bali', 'indices': [136, 141]}, {'text': 'jerseybadminton', 'indices': [142, 158]}, {'text': 'jerseyvolly', 'indices': [159, 171]}, {'text': 'jersegaming', 'indices': [172, 184]}, {'text': 'jerseyfutsal', 'indices': [185, 198]}, {'text': 'ina', 'indices': [199, 203]}, {'text': 'kaosracing', 'indices': [204, 215]}, {'text': 'Jersey', 'indices': [216, 223]}, {'text': 'PPKM', 'indices': [224, 229]}]"
2021-07-06 23:19:02,Indrazaidan1,"Menteng, Indonesia",1,@ekowboy2 Dan semoga pak @aniesbaswedan jg berani menindak aparat yg semena2 terhdap rakyat kecil yg lemah yg berdalih penindakan PPKM darurat di wilayahnya 🙏,[]
2021-07-06 23:19:02,KabarSiang,Jakarta Capital Region,0,"Bela TKA China Masuk Indonesia Saat PPKM, Pemerhati Politik: Luhut Sedang Pasang Bom Waktu! https://t.co/72IUCRaPPV",[]
2021-07-06 23:18:51,boo_dmynded,,0,@tempodotco yaudah gausah ngebacot terus klo rakyat kecil masih gelar dagangannya disaat PPKM darurat..,[]
2021-07-06 23:18:50,polsek_genuk,,0,Patuhi aturan PPKM Darurat. Patuhi protokol kesehatan dan tetap di rumah https://t.co/tVpouwyipC,[]
2021-07-06 23:18:38,FinnPacific,Set Your Mind,0,"@FKadrun Pak buat program makan utk keluarga yg kesulitan makan terdampak ppkm. Diatur tiap rw atau masjid atau lainnya. InsyaAllah bisa membantu sdr2x kita dari kelaparan. Pelajaran 212 tdk ada yg kelaparan, makanan berlimpah dari umat Islam seluruh penjuru Indonesia",[]
2021-07-06 23:18:29,Polsekkarangt10,,0,"PPKM DARURAT KAB. DEMAK
Sesuai Surat Edaran Bupati Demak Nomor 440.1/27 Tahun 2021
WARUNG/TOKO TUTUP JAM 20.00
DAN TIDAK MELAYANI MAKAN DI TEMPAT https://t.co/NsrRASdJoQ",[]
2021-07-06 23:18:16,madebagus011,"Tabanan, Indonesia",0,"PPKM

Pelan
Pelan
Kok
Masuk?
🤣",[]
2021-07-06 23:18:12,HumasKss,Pulau Tidung,0,"PPKM Mikro, Polres Kepulauan Seribu bersama Tiga Pilar melakukan pendisiplinan protokol kesehatan terkait masker dengan mengadakan Ops Yustisi Gabungan. Rabu (07/07/2021).

#PPKMdarurat
#PPKMmikro
#ayopakaimasker
#nyokkitavaksin
#kampungtangguhjaya
#polreskepulauanseribu https://t.co/9YthH3dj5S","[{'text': 'PPKMdarurat', 'indices': [173, 185]}, {'text': 'PPKMmikro', 'indices': [186, 196]}, {'text': 'ayopakaimasker', 'indices': [197, 212]}, {'text': 'nyokkitavaksin', 'indices': [213, 228]}, {'text': 'kampungtangguhjaya', 'indices': [229, 248]}, {'text': 'polreskepulauanseribu', 'indices': [249, 271]}]"
2021-07-06 23:17:55,Winzz182,Indonesia,0,"@bungsucilik Udah PPKM, matematika dll mbul klo d mks 😂",[]
2021-07-06 23:17:48,petrabunga26,"Depok, Jawa Barat",0,ppkm lama bgt yaa 😭😭😭,[]
2021-07-06 23:17:38,PolresPklKota,,0,"Kapolres Pekalongan Kota AKBP M Irwan Susanto, S.I.K., S.H., M.H. bersama Satgas Penyekatan melaksanakan penyekatan di Pos Pacar Kecamatan Tirto  dalam Rangka PPKM Darurat 3-20 Juli 2021 https://t.co/vqAghDTC7c",[]
2021-07-06 23:17:36,itstya29,"Bali, Indonesia",0,Dan jalan2 tp krn lg ppkm jd gabole jalan2 dulu👍🏻,[]
2021-07-06 23:17:21,mahayuuuuu,"Purbalingga, Indonesia",0,@yowessory Atiku ae sepi padahal ra ppkm,[]
2021-07-06 23:17:20,MohamadMaskur5,,0,@KING__VADUKA PPKM itu untuk menyelamatkan rakyat atau menyengsarakan rakyat ?,[]
2021-07-06 23:17:15,HumasKss,Pulau Tidung,0,"PPKM Mikro, Upaya Cegah Penyebaran Covid-19 Polres Kepulauan Seribu bersama Tenaga Kesehatan melakukan Tracing Swab Antigen Door to Door kepada warga kontak erat dengan pasien Covid-19. Rabu (07/07/2021).

#PPKMdarurat
#PPKMmikro
#ayopakaimasker
#nyokkitavaksin
#kampungtangguhjay https://t.co/tkmSh2FhD5","[{'text': 'PPKMdarurat', 'indices': [206, 218]}, {'text': 'PPKMmikro', 'indices': [219, 229]}, {'text': 'ayopakaimasker', 'indices': [230, 245]}, {'text': 'nyokkitavaksin', 'indices': [246, 261]}, {'text': 'kampungtangguhjay', 'indices': [262, 280]}]"
2021-07-06 23:17:14,PolresPklKota,,0,Mau selamat dari serbuan Covid-19? Patuhilah aturan selama PPKM Darurat https://t.co/jJowSU2Kej,[]
2021-07-06 23:17:02,PolresPklKota,,0,Patuhi aturan PPKM Darurat. Patuhi protokol kesehatan dan tetap di rumah https://t.co/YEv2bPYlZR,[]
2021-07-06 23:16:50,faraalisya,,0,ppkm = pen peluk km,[]
2021-07-06 23:16:48,AirKemit,,0,@pedeh_ Ppkm jadi naik,[]
2021-07-06 23:16:38,HumasKss,Pulau Tidung,0,"PPKM Mikro, Upaya Cegah Penyebaran Covid-19 Polres Kepulauan Seribu bersama Tenaga Kesehatan melakukan Tracing Swab Antigen Door to Door kepada warga kontak erat dengan pasien Covid-19. Rabu (07/07/2021).

#PPKMdarurat
#PPKMmikro
#ayopakaimasker
#nyokkitavaksin
#kampungtangguhjay https://t.co/pzhnMgUw3o","[{'text': 'PPKMdarurat', 'indices': [206, 218]}, {'text': 'PPKMmikro', 'indices': [219, 229]}, {'text': 'ayopakaimasker', 'indices': [230, 245]}, {'text': 'nyokkitavaksin', 'indices': [246, 261]}, {'text': 'kampungtangguhjay', 'indices': [262, 280]}]"
2021-07-06 23:16:23,feri_funnn,"Lampung, Indonesia",0,"jangan lupa berjemur gaiss
PPKM. Pemuda pemudi kurang marijuana 😁 https://t.co/v02fJBgkBl",[]
2021-07-06 23:16:15,GarutIklan,Garut,2,"Langgar PPKM Darurat, Klinik Kecantikan di Garut Didenda Rp 3 Juta https://t.co/NW4Jpkxrn7",[]
2021-07-06 23:16:15,moslimcommunity,,0,"Sesalkan Masjid Ditutup Saat PPKM Darurat, MUI: Umat Islam Tidak Tenang https://t.co/ARnUwf411C",[]
2021-07-06 23:16:13,feribass_,"DKI Jakarta, Indonesia",0,"PPKM
Pengen
Pacaran
Kamunya
Menolak",[]
2021-07-06 23:16:09,moslimcommunity,,0,"PPKM Darurat di Solo, Mall Buka, Namun Pasar Wong Cilik Harus Tutup https://t.co/ls1EU3XRid",[]
2021-07-06 23:16:08,moslimcommunity,,0,"Viral Surat Edaran PPKM Makassar, Ibadah Ditiadakan Tapi Klub Malam Tetap Buka https://t.co/0P5Zih2Zfq",[]
2021-07-06 23:16:04,detikcom,"Jakarta, Indonesia",9,Sertifikat vaksin COVID-19 diketahui jadi syarat perjalanan masa PPKM darurat. Lantas bagaimana yang belum bisa divaksin karena mengidap komorbid dan lainnya? #corona https://t.co/pmf8A0CDyO,"[{'text': 'corona', 'indices': [159, 166]}]"
2021-07-06 23:16:02,detikHealth,Jakarta - Indonesia,3,Sertifikat vaksin COVID-19 diketahui jadi syarat perjalanan masa PPKM darurat. Lantas bagaimana yang belum bisa divaksin karena mengidap komorbid dan lainnya? #corona https://t.co/Fsnl07xXLv,"[{'text': 'corona', 'indices': [159, 166]}]"
2021-07-06 23:15:58,LarasDeParas,"DKI Jakarta, Indonesia",0,"Ya masyarakat Indonesia, mungkinkah tidak selalu bersama handphone kemana-mana, walau terbentang jarak antara kita ... 

Jadi kudet, gak update info ttg PPKM. 

Ya petugas sing sabar membimbing, kasih info, kasih pencerahan, biar jadi Sang Pencerah ... https://t.co/snlr2oFUaS",[]
2021-07-06 23:15:51,feribass_,"DKI Jakarta, Indonesia",0,"PPKM
Pengen 
Putus
Karena
Menjenuhkan",[]
2021-07-06 23:15:42,PT_Transjakarta,Jakarta,0,"@FriskaRSimbolon Pagi kak, Sehubungan dengan di berlakukan PPKM Darurat Per 7 Juli 2021 - 20 Juli 2021 rute 7D : TMII - Pancoran beroperasi mulai pkl 05:00 - 18:00 WIB. Terima kasih ^ZL",[]
2021-07-06 23:15:37,NothingSandi,,0,"efek PPKM jawa - bali 
cabe jawa merantau ke padang https://t.co/FJigrwkyWG",[]
2021-07-06 23:15:35,muzaqi_moh,Indonesia,0,@Dennysiregar7 Semua efek PPKM : plonga plongo koyok mukidi https://t.co/Iu92AymYio,[]
2021-07-06 23:15:28,RadioElshinta,"ÜT: -6.187385,106.733011",0,"Bagaimana Evaluasi awal Pelaksanaan PPKM Darurat pada hari ke 5 ini?

Talk: Kepala Bidang Pengembangan Profesi Perhimpunan Ahli Epidemiologi Indonesia, Masdalina Pane.

https://t.co/EN7FkCklP5 https://t.co/yHM3G85NXt",[]
2021-07-06 23:15:26,afrkml,"Jakarta Capital Region, Indone",0,"@NusantaraNol @eMbahNyutz Jika pasar ditutup, tdk ada tmpt utk beli kebutuhan pokok kecuali pakai jasa antar.
Kita lihat urgensinya dulu.
Setahu saya PPKM darurat menutup seluruh mall dan pusat perbelanjaan secara penuh kok.",[]
2021-07-06 23:15:22,feribass_,"DKI Jakarta, Indonesia",0,"PPKM
Perasaanku 
Padamu
Kian 
Menghilang",[]
2021-07-06 23:15:16,durmenpancake,"Kota Yogyakarta, Yogyakarta",0,"@sasugadewajik @GuyonWaton Itu kalo PPKM gak punya pulsa atw paket data kan gak betah PPKM, gak bisa bales tweet @GuyonWaton 😂😂",[]
2021-07-06 23:15:07,tribunSUPERBALL,JAKARTA,0,"Bentuk Kepatuhan RANS Cilegon FC saat Ada Aturan PPKM Darurat https://t.co/laGtGBssGi

Download aplikasi https://t.co/gYgHwmMSi0 untuk akses berita lebih mudah dan cepat:
Android: https://t.co/Su2X8e5IpY",[]
2021-07-06 23:15:02,bolasportdotcom,Indonesia,0,"Bentuk Kepatuhan RANS Cilegon FC saat Ada Aturan PPKM Darurat https://t.co/mMabirdp3B

Download aplikasi https://t.co/xLdBMnYDgn untuk akses berita lebih mudah dan cepat:
Android: https://t.co/QvBcUsJzKo",[]
2021-07-06 23:15:01,MrsRachelIn,,1,@Bengkeltanah2 Sepertinya emang sengaja ingin menyerang pemerintah dg isiu ppkm ... anehnya Pandemi Melonjak yg disalahin Pemerintah jg. ..,[]
2021-07-06 23:15:00,inewsdotid,"Jakarta, Indonesia",1,"Terdampak PPKM Darurat, Begini Kondisi PKL Kota Surabaya https://t.co/wyjcb0w1bm",[]
2021-07-06 23:15:00,lunarb1ru,unknown,0,"Balik ke topik utama tentang covid case dan hari besar Islam. Kenapa PPKM pas Idul adha? Logikanya karna mayoritas kita muslim, pas hari besar kan pengennya ngumpul dan berkerumun, iya kan? Sedangkan kita ga bs diatur. Jgn menutup mata deh, di sekitar kita udah banyak yang gugur!",[]
2021-07-06 23:14:47,SPN_OR_ID,"Jakarta Selatan, DKI Jakarta",0,PPKM DARURAT BERAKIBAT PHK PEKERJA MAL DI MALANG https://t.co/zCSBfm1sKW,[]
2021-07-06 23:14:40,rinamul99671549,,0,"PPKM: Longgar ke TKA,Ketat ke Warga Sendiri
Lagi'kebijakan penguasa menjadi ironi bagi rakyatnya sendiri.Disaat pemerintah menghimbau masyarakat untuk taat pada prokes dan kebijakan Pemberlakuan Pembatasan Kegiatan Masyarakat Darurat pada3hingga20Juli 2021 https://t.co/E4OSeM6mPM",[]
2021-07-06 23:14:38,Arul70848368,,0,"Inilah fakta ind skrg, masjid ditutup tp klub mlm dibuka, pasar buka, indomart buka,ini namanya bikin murka Allah padahal hakekatnya corona dr Allah tp malah menjauhi Allah 
,gimn corona ga trs berlanjut, hrsnya dtg ke rumah Allah minta ampun  https://t.co/GPS0eeCWoW",[]
2021-07-06 23:14:14,tempodotco,Indonesia,11,Luhut melihat fenomena masuknya TKA bukan hal yang aneh karena sesuai dengan asas resiprokal dan telah melalui prosedur kesehatan yang ketat.  #TempoBisnis https://t.co/uT4E1TmxlJ,"[{'text': 'TempoBisnis', 'indices': [143, 155]}]"
2021-07-06 23:14:00,OfficialiNewsTV,iNews Tower ,1,"Terdampak PPKM Darurat, Begini Kondisi PKL Kota Surabaya https://t.co/AGpIRFNOv2",[]
2021-07-06 23:13:51,ansh_anadia,,0,@hrdbacot @JSCLab Laporrr sanaa @faridariani12 ppkm kok pulang malem terusss. *ohh lupaa deng biar makan siang gratis yaa. Oke gausah jadi lapor.,[]
2021-07-06 23:13:49,chokingXhazard,"DKI Jakarta, Indonesia",0,"kemacetan n kerumunan krn penyekatan ppkm darurat

ini adalah penanganan covid terbaik sedunia",[]
2021-07-06 23:13:27,selebritalk,,0,Viral Video Anies Baswedan Ngamuk Sidak Kantor Ray White karena Langgar Aturan PPKM Darurat https://t.co/05YjBgFUPw,[]
2021-07-06 23:13:24,AyuTiasya,Medan,1,"Kominfo dukung penerapan PPKM Darurat
Torang Jaga Indonesia https://t.co/ONIc8ABbjt",[]
2021-07-06 23:13:17,MochFadzil4,,1,"@RamliRizal Bazzer itu kemungkinan anak anak pki yg sdh gedek,mereka rata rata miskin jadi mereka hanya itu untuk cari makan akibat susah dapat lapangan kerja ada 10 jt Lapangan kerja sdh di ambil oleh cina komonis yg terus masuk tanpa berhenti walaupun PPKM darurat itu berlaku utk rakyat",[]
2021-07-06 23:13:17,ArmandoDennyz,,0,"PPKM
Pak pak kowe mundur....ooo...",[]
2021-07-06 23:13:11,Rasambahyar1,,0,"@mkusumawijaya @msaid_didu Di daerah2 PPKM tdk ketat ..
Data di blurrkan ...
Mengkhawatirkan ...",[]
2021-07-06 23:13:09,banggopar_17,"Tanjung Priok, Indonesia",0,@Kita_AMLTF AKU PATUH PPKM DEMI INDONESIA SEHAT DAN MAJU,[]
2021-07-06 23:12:57,AyuTiasya,Medan,1,"Kebijakan PPKM darurat sangat tepat atasi lonjakan Covid-19 dan pemulihan ekonomi
Torang Jaga Indonesia https://t.co/dZiUycvXOZ",[]
2021-07-06 23:12:56,DreW_JaKoB_WolF,Di Atas,0,"@tempodotco Pasti aman lah, kan bnyk kantor2 dan tempat2 usaha yg tutup jg selama PPKM, otomatis ada penurunan penggunaan listrik kan ?",[]
2021-07-06 23:12:55,withexuu,ᵏᵒⁿᵗʳᵃ,0,kasian mama🥺 mau ke semarang tapi lagi ppkm begini yaallah🥺,[]
2021-07-06 23:12:54,tia_ummufathin,,1,"Kebijakan penguasa menjadi ironi bagi rakyatnya sendiri.Disaat pemerintah menghimbau masyarakat taat pada prokes &amp; kebijakan Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Darurat pada 3 hingga 20 Juli 2021,bahkan akn memberi sanksi yg melanggar,nyatanya TKA dgn berdatangan. https://t.co/5rzk6LuyPO",[]
2021-07-06 23:12:49,PolsekBatuwarn3,,0,"Petugas Gabungan melaksanakan kegiatan Ops Yustisi di sejumlah tempat di wilayah Batuwarno guna memastikan PPKM Darurat berjalan dengan baik sesuai SOP.

@humas_poldajateng 
@polres_wonogiri https://t.co/qEKQ5UthQy",[]
2021-07-06 23:12:34,jawir69,,0,"Jgn biarkan @kemenkomarves Bekerja sendirian di PPKM, butuh @YaqutCQoumas @Kemenag_RI utk menjelaskan Penutupan Tempat Ibadah, butuh @kemkominfo utk menjelaskan arti PPKM ini, jangan hanya @DivHumas_Polri @Puspen_TNI yg Bekerja Keras di Wabah Covid ini CC: @jokowi @mohmahfudmd",[]
2021-07-06 23:12:28,ivooxid,Jakarta,0,Menaker Minta Semua Pihak Upaya Cegah PHK Saat PPKM Darurat https://t.co/OX1Mw6jlwh,[]
2021-07-06 23:12:04,lempung_0811,,0,"Enak ya PPKM. Bnyk promo dadakan. Stapirolo, jauhkan bala",[]
2021-07-06 23:11:37,MayfeniA,"Kediri, Jawa Timur",0,"@txtdariyogik aku nggak keluar kecuali untuk urusan kerja atau urgent lain, jadi tidak tau ketat atau tidak PPKM di kabupaten skrg. But, dusunku sepi banget kalo diatas jam 7 soalnya ada 2 keluarga positif jd agak mencekam🥺",[]
2021-07-06 23:11:19,elmonicaoct,Waktu Indonesia Bacot,0,medan juga mulai ppkm ya?,[]
2021-07-06 23:11:10,ThisZay,"Tokyo-to, Japan",0,"Dear mr president @jokowi 

Plis pak, PPKM nya jangan lama2, pedagang yg lgi berjuang karena ekonominya down gara2 corona tahun kemarin itu perlu solusi, bukan disuruh tutup, terimakasih 😷🙏🇮🇩

""kerakyatan yg di pimpin oleh hikmat kebijaksanaan dalam permusyawaratan perwakilan""",[]
2021-07-06 23:11:06,e4agus,vietnam,0,"@NAurumn Laporan penanganan Covid oleh Luhut dikabarkan bagus, seperti biasa, pasca PPKM akan dirilis hasil survei bahwa rakyat &gt;80% merasa puas dgn kepemimpinan Jokowi.",[]
2021-07-06 23:11:03,voidotid,Indonesia,0,PT Kereta Api Indonesia (KAI) menyatakan terjadi penurunan jumlah pelanggan Kereta Api (KA) Jarak Jauh sebesar 65 persen sejak pemberlakuan PPKM Darurat oleh pemerintah. https://t.co/OTPgeLJvcx,[]
2021-07-06 23:10:58,asafar_h,,0,@geloraco Lockdown SPBB DAN PPKM. DAN KEBUTUHAN BAHAN POKOK TERSEDIA MURAH. BANTUAN SEMBAKO BAGI MASYARAKAT BERDAMPAK COVID,[]
2021-07-06 23:10:43,tribunSUPERBALL,JAKARTA,0,"Kiper Persib Bandung Bawa Santai Latihan Mandiri Selama PPKM https://t.co/mAjdEgs3FS

Download aplikasi https://t.co/gYgHwmMSi0 untuk akses berita lebih mudah dan cepat:
Android: https://t.co/Su2X8e5IpY",[]
2021-07-06 23:10:41,ricardosalamy,,0,"Gus Miftah Dukung PPKM Darurat: Saya Setuju Tempat Ibadah Ditutup
https://t.co/kSz3qdBEZ0
Torang Jaga Indonesia",[]
2021-07-06 23:10:39,Dhee_jhe1203,,2,"https://t.co/51iomkCURX

Astaghfirullohaladzhiim sadis nyaa
Bukan kasih solusi malah di palak
Astaghfirullohaladzhiim
Astaghfirullohaladzhiim
Astaghfirullohaladzhiim
😡😡😡😡😡😡😡",[]
2021-07-06 23:10:38,berhijabmerah,Jakarta,0,"@RiniSyahda Emang parah bgt mba. ini akta kematian alhamdulillah jadi ngga lama stlh meninggal. Mgkn krn dr rumah sakit jg n dibantu orang2 + blm PPKM. Lah pas ngurus ahli waris dipingpong kemana2 ngga ada yg bertanggung jawab. Mana PPKM, org udh ambil resiko, bukannya dipermudah malah ancur",[]
2021-07-06 23:10:38,bolasportdotcom,Indonesia,0,"Kiper Persib Bandung Bawa Santai Latihan Mandiri Selama PPKM https://t.co/dilS3EwsP0

Download aplikasi https://t.co/xLdBMnYDgn untuk akses berita lebih mudah dan cepat:
Android: https://t.co/QvBcUsJzKo",[]
2021-07-06 23:10:33,Bisniscom,"Jakarta, Indonesia",4,"Langgar PPKM Darurat, Wagub DKI: Pecat Karyawan atau Kami Cabut Izin Usaha https://t.co/5VkaLLTTD9",[]
2021-07-06 23:10:31,PolsekBatuwarn3,,0,"Petugas Polsek Batuwarno melaksanakan kegiatan Penling dimalam hari kepada sejumlah warga masyarakat terkait kegiatan PPKM darurat.

@humas_poldajateng 
@polres_wonogiri https://t.co/5Zar53Pga5",[]
